Functional Size,Adjusted Function Points,Value Adjustment Factor,Normalised Work Effort Level 1,Normalised Work Effort,Normalised Level 1 PDR (ufp),Normalised PDR (ufp),Speed of Delivery,Project Elapsed Time,Effort Plan,Effort Specify,Effort Design,Effort Build,Effort Test,Effort Implement,Effort Unphased,Development Type,Client Server?,Development Platform,Language Type,CASE Tool Used,How Methodology Acquired,Average Team Size,Defect Density
1749,1749.0,1.021941545,3960.0,3837,2.3,2.2,83.3,1.0,192.0,414.0,0.0,3231.0,0.0,123.0,2853.3091719999998,1,1,3,2,1,0,5.261340206,0.0
340,367.0,1.08,828.0,1708,2.4,5.0,22.7,3.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,828.0,1,0,3,2,1,1,5.0,2.9
167,204.0,1.22,2471.0,2471,14.8,14.8,6.7,5.0,490.0,294.0,621.5263158,997.0,576.0,114.0,0.0,0,1,1,1,0,1,3.0,29.9
375,416.0,1.11,5316.463277000001,2794,15.99293785,7.5,8.3,5.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,0,1,0,1,1,0,5.261340206,0.0
337,337.0,1.021941545,11680.0,11680,34.7,34.7,3.4,11.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,11680.0,0,1,2,1,1,0,5.261340206,14.8
1960,1882.0,0.96,5364.0,6068,2.7,3.1,17.8,10.0,608.9672897,1019.0,621.5263158,2468.0,966.0,375.0,0.0,1,1,1,2,1,1,5.261340206,11.7
280,280.0,1.021941545,2104.0,2164,7.5,7.7,2.5,7.4,887.0,53.0,264.0,653.0,247.0,0.0,2853.3091719999998,1,1,3,1,1,0,5.261340206,0.0
42,39.0,0.94,242.0,242,5.8,5.8,5.3,2.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,242.0,0,1,1,0,1,1,4.0,0.0
119,119.0,1.0,1877.0,1877,15.8,15.8,1.8,13.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1877.0,0,1,2,1,1,0,5.0,16.8
322,322.0,1.0,7850.0,7850,24.4,24.4,4.0,20.0,330.0,540.0,621.5263158,6580.0,260.0,372.0342857,140.0,1,1,1,2,1,0,5.261340206,366.5
70,70.0,1.0,1209.0,1209,17.3,17.3,10.42982107,12.0,93.0,143.0,621.5263158,712.0,176.0,372.0342857,0.0,0,1,0,0,0,0,5.261340206,0.0
37,37.0,1.021941545,2182.0,2182,59.0,59.0,1.4,9.0,608.9672897,961.5682819,240.0,960.0,480.0,372.0342857,0.0,0,0,3,1,1,0,3.0,54.1
773,773.0,1.021941545,46620.0,66768,60.3,86.4,2.9,7.3,660.0,660.0,4800.0,21444.0,12318.0,3180.0,3558.0,1,1,2,1,1,0,29.0,3.9
36,36.0,1.021941545,117.0,183,3.3,5.1,10.42982107,2.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,117.0,0,0,3,1,1,0,5.261340206,0.0
392,392.0,1.021941545,15729.0,15729,40.1,40.1,1.2,28.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,15729.0,0,1,2,1,1,0,3.7,28.1
293,293.0,1.021941545,4879.0,4879,16.7,16.7,4.1,12.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,4879.0,0,1,2,1,0,0,5.261340206,6.8
126,126.0,1.021941545,2379.0,3717,18.9,29.5,10.42982107,7.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2379.0,2,0,0,2,1,0,5.261340206,23.8
35,35.0,1.021941545,81.0,82,2.3,2.3,3.5,5.0,9.0,5.0,621.5263158,37.0,17.0,13.0,0.0,1,0,3,2,1,0,1.6,28.6
2190,2519.0,1.15,13970.0,15022,6.4,6.9,15.6,10.0,900.0,1200.0,621.5263158,10005.0,1865.0,0.0,0.0,0,1,0,1,0,1,5.3,0.5
753,843.0,1.12,5814.0,5814,7.7,7.7,10.42982107,8.957260274,608.9672897,1383.0,621.5263158,2870.0,1123.0,437.0,1.0,1,1,1,1,0,1,5.261340206,0.0
226,226.0,1.021941545,4907.0,4907,21.7,21.7,10.42982107,9.6,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,4907.0,0,1,2,1,0,1,5.261340206,0.0
110,110.0,1.0,596.0,596,5.4,5.4,9.2,6.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,596.0,0,0,3,2,1,0,2.0,9.1
264,264.0,1.0,4516.0,4516,17.1,17.1,4.1,16.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,4516.0,0,1,2,1,1,0,4.0,11.4
49,40.0,0.81,5316.463277000001,285,15.99293785,5.8,12.3,4.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,0,0,0,1,1,1,5.261340206,0.0
30,30.0,1.021941545,9469.0,9469,315.6,315.6,0.3,24.0,727.0,696.0,1067.0,1024.0,5801.0,154.0,0.0,0,0,1,1,1,1,3.7,0.0
80,74.0,0.92,869.0,966,10.9,12.1,20.0,1.0,608.9672897,961.5682819,621.5263158,3261.750943,81.0,372.0342857,788.0,0,0,0,1,1,1,1.0,0.0
83,83.0,1.021941545,936.0,936,11.3,11.3,0.3,24.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,936.0,1,1,0,1,0,0,3.3,0.0
121,122.0,1.01,2703.0,3003,22.3,24.8,2.5,7.0,608.9672897,961.5682819,621.5263158,3261.750943,858.0,372.0342857,1845.0,1,0,0,1,1,1,4.0,16.5
1095,1248.0,1.14,11930.0,15165,10.9,13.8,9.1,12.0,3120.0,1420.0,621.5263158,3270.0,1914.0,2206.0,0.0,1,0,1,2,1,0,6.6,86.8
215,215.0,1.021941545,9344.0,9344,43.5,43.5,10.42982107,54.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,9344.0,1,1,1,1,1,0,5.261340206,23.3
795,795.0,1.021941545,2187.0,2187,2.8,2.8,14.7,9.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2187.0,1,0,3,2,0,0,5.261340206,0.0
672,605.0,0.9,4569.0,4569,6.8,6.8,3.4,18.0,113.0,488.0,621.5263158,2685.0,1005.0,278.0,0.0,1,0,0,0,1,0,5.261340206,10.4
486,413.0,0.85,7643.0,7643,15.7,15.7,3.2,14.0,104.0,296.0,1494.0,1861.0,1340.0,946.0,1602.0,1,1,0,2,1,0,5.261340206,0.0
125,100.0,0.8,330.0,330,2.6,2.6,5.7,11.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,330.0,2,0,0,1,1,1,2.0,8.0
201,131.0,0.65,3926.0,3926,19.5,19.5,1.8,8.0,110.0,887.0,621.5263158,1613.0,1171.996516,753.0,563.0,0,1,0,1,1,0,5.261340206,0.0
205,226.0,1.1,2508.0,2508,12.2,12.2,10.42982107,10.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2508.0,0,0,0,2,0,0,5.261340206,0.0
115,115.0,1.0,223.0,223,1.9,1.9,25.6,1.5,608.9672897,26.0,621.5263158,127.0,44.0,4.0,0.0,0,1,0,2,0,1,5.261340206,26.1
91,91.0,1.021941545,419.0,419,4.6,4.6,10.42982107,2.7,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,419.0,0,1,2,1,1,2,5.261340206,44.0
26,17.0,0.65,4618.0,5632,177.6,216.6,0.1,8.0,666.0,68.0,621.5263158,940.0,1171.996516,753.0,2191.0,0,1,0,1,1,0,5.261340206,0.0
32,31.0,0.97,300.0,333,9.4,10.4,8.0,2.0,608.9672897,961.5682819,621.5263158,3261.750943,96.0,372.0342857,204.0,0,0,0,1,1,1,1.0,0.0
138,138.0,1.0,2038.0,2264,14.8,16.4,9.2,3.0,608.9672897,961.5682819,621.5263158,3261.750943,843.0,372.0342857,1195.0,1,0,0,1,1,1,2.0,7.2
198,198.0,1.0,2119.0,2119,10.7,10.7,4.0,10.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2119.0,0,0,0,1,1,0,5.0,30.3
9,9.0,1.021941545,51.0,51,5.7,5.7,10.42982107,0.5,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,51.0,0,1,2,1,1,2,5.261340206,0.0
640,640.0,1.021941545,21566.0,21566,33.7,33.7,3.0,6.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,21566.0,0,1,0,1,1,0,5.261340206,1.6
151,181.0,1.2,937.0,937,6.2,6.2,10.42982107,13.0,184.0,7.0,73.0,413.0,256.0,4.0,0.0,0,1,0,0,1,0,5.261340206,6.6
80,80.0,1.021941545,707.0,707,8.8,8.8,10.0,1.6,608.9672897,51.0,154.0,320.0,182.0,372.0342857,0.0,1,1,2,2,1,1,5.261340206,0.0
374,374.0,1.021941545,13288.0,13288,35.5,35.5,1.8,12.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,13288.0,0,1,2,1,1,0,5.261340206,8.0
751,751.0,1.021941545,131.0,147,0.2,0.2,50.1,5.0,9.0,38.0,621.5263158,64.0,7.0,13.0,0.0,1,1,3,2,1,0,2.2,1.3
254,254.0,1.0,28760.0,28760,113.2,113.2,0.2,17.0,560.0,1800.0,621.5263158,11760.0,2860.0,100.0,11680.0,1,1,1,1,1,0,13.0,7.9
169,172.0,1.02,1596.0,1788,9.4,10.6,6.8,5.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1596.0,0,1,1,1,0,0,5.261340206,5.9
167,194.0,1.16,959.0,1066,5.7,6.4,8.4,4.0,608.9672897,961.5682819,621.5263158,3261.750943,287.0,372.0342857,672.0,0,0,1,0,1,1,2.0,0.0
53,38.0,0.73,943.0,852,17.8,16.1,10.42982107,14.0,83.0,79.0,621.5263158,3261.750943,281.0,372.0342857,0.0,1,1,3,2,0,0,5.261340206,37.7
251,261.0,1.04,2306.0,3123,9.2,12.4,7.0,12.0,116.0,189.0,621.5263158,319.0,1617.0,65.0,0.0,1,1,1,1,0,0,5.261340206,15.9
828,878.0,1.06,3742.0,3742,4.5,4.5,41.4,5.0,608.9672897,168.0,621.5263158,2080.0,976.0,144.0,0.0,1,0,3,2,1,1,3.3,6.0
465,484.0,1.04,8520.0,10390,18.3,22.3,10.42982107,4.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,8520.0,1,0,1,2,0,1,5.261340206,10.8
489,489.0,1.0,3907.0,3907,8.0,8.0,4.3,19.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3907.0,2,1,2,2,1,0,5.261340206,2.0
245,245.0,1.021941545,1065.0,1065,4.3,4.3,17.5,2.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1065.0,0,1,0,1,1,0,5.261340206,0.0
169,181.0,1.021941545,5316.463277000001,499,15.99293785,3.0,10.42982107,5.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,0,0,0,2,0,1,5.261340206,76.9
41,41.0,1.0,666.0,740,16.2,18.0,1.0,5.0,608.9672897,961.5682819,621.5263158,3261.750943,408.0,372.0342857,258.0,0,0,0,1,1,1,3.0,24.4
30,30.0,1.0,301.0,301,10.0,10.0,7.5,2.0,196.0,10.0,621.5263158,54.0,20.0,372.0342857,0.0,0,1,1,2,1,0,2.0,0.0
160,171.0,1.07,4742.0,5269,29.6,32.9,1.4,9.0,608.9672897,961.5682819,621.5263158,3261.750943,865.0,372.0342857,3877.0,1,1,0,1,1,1,6.0,6.3
65,64.0,0.98,5316.463277000001,140,15.99293785,2.2,21.7,3.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,0,0,0,2,1,0,5.261340206,0.0
171,171.0,1.021941545,4209.0,6577,24.6,38.5,10.42982107,8.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,4209.0,0,1,0,1,1,0,5.261340206,5.8
294,294.0,1.021941545,9318.0,9318,31.7,31.7,3.3,6.0,426.0,961.5682819,633.0,4869.0,1712.0,653.0,0.0,1,1,2,1,1,0,6.8,34.0
1500,1500.0,1.021941545,5279.0,10613,3.5,7.1,26.1,4.1,1075.0,961.5682819,287.0,2898.0,6.0,10.0,2853.3091719999998,1,1,2,2,1,0,5.261340206,1.3
274,274.0,1.0,6910.0,6910,25.2,25.2,1.8,9.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,6910.0,1,1,2,1,1,0,5.261340206,0.0
1168,1168.0,1.021941545,9204.0,9756,7.9,8.4,10.42982107,8.957260274,1290.0,0.0,1950.0,4320.0,1620.0,24.0,2853.3091719999998,1,1,1,1,1,0,5.261340206,0.0
156,125.0,0.8,5316.463277000001,605,15.99293785,3.9,10.42982107,6.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,0,0,0,2,0,1,5.261340206,397.4
33,33.0,1.021941545,175.0,175,5.3,5.3,10.42982107,1.2,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,175.0,0,1,2,1,1,2,5.261340206,30.3
165,165.0,1.021941545,876.0,876,5.3,5.3,10.42982107,8.957260274,608.9672897,961.5682819,621.5263158,403.0,1171.996516,372.0342857,0.0,0,1,1,0,0,0,5.261340206,12.1
79,79.0,1.021941545,624.0,624,7.9,7.9,10.42982107,1.6,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,624.0,0,1,2,2,1,2,5.261340206,50.6
319,303.0,0.95,2580.0,3890,8.1,12.2,8.9,4.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2580.0,0,1,1,1,0,0,5.261340206,6.3
222,222.0,1.0,2121.0,2121,9.6,9.6,4.5,7.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2121.0,0,1,2,1,0,0,5.261340206,31.5
723,774.0,1.07,5316.463277000001,3453,15.99293785,4.8,10.42982107,5.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,0,0,0,0,1,1,5.261340206,163.2
205,205.0,1.0,8442.0,8442,41.2,41.2,2.4,12.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,8442.0,0,1,2,1,0,0,5.261340206,9.8
251,233.0,0.93,5316.463277000001,1803,15.99293785,7.2,10.42982107,4.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,1,0,0,0,0,1,5.261340206,593.6
609,713.0,1.17,16570.0,18411,27.2,30.2,2.5,8.0,608.9672897,961.5682819,621.5263158,3261.750943,6876.0,372.0342857,9694.0,2,0,0,1,1,1,17.0,229.9
149,149.0,1.021941545,1456.0,1456,9.8,9.8,10.42982107,8.957260274,96.0,175.0,621.5263158,821.0,1171.996516,372.0342857,0.0,0,0,0,2,1,0,5.261340206,47.0
1106,1106.0,1.021941545,2947.0,2947,2.7,2.7,10.42982107,5.0,0.0,0.0,621.5263158,3261.750943,1171.996516,0.0,1886.0,0,1,3,0,1,0,5.261340206,0.9
981,1128.0,1.15,1774.0,1774,1.8,1.8,56.1,3.5,175.0,312.0,621.5263158,824.0,439.0,24.0,0.0,0,1,1,2,0,0,3.2,71.4
91,91.0,1.0,778.0,778,8.5,8.5,11.4,4.0,35.0,961.5682819,621.5263158,370.0,1171.996516,372.0342857,373.0,0,1,1,0,1,0,1.5,0.0
206,206.0,1.0,1486.0,1486,7.2,7.2,4.1,10.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1486.0,0,0,0,1,1,0,5.261340206,0.0
749,689.0,0.92,1580.0,14210,2.1,19.0,3.8,9.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1580.0,0,1,0,1,1,0,5.261340206,1.3
414,414.0,1.021941545,2274.0,2274,5.5,5.5,7.4,8.0,77.0,83.0,219.0,1364.0,475.0,56.0,0.0,0,1,2,1,1,0,5.261340206,9.7
938,1050.0,1.12,11022.0,11022,11.8,11.8,10.42982107,12.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,11022.0,0,1,3,1,1,0,5.261340206,0.0
321,360.0,1.12,1705.0,1705,5.3,5.3,10.42982107,6.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1705.0,0,1,3,1,1,0,5.261340206,0.0
285,285.0,1.021941545,2973.0,2973,10.4,10.4,2.7,8.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2973.0,0,1,2,2,0,0,5.261340206,3.5
90,90.0,1.021941545,240.0,375,2.7,4.2,10.42982107,2.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,240.0,0,1,0,1,1,0,5.261340206,11.1
307,307.0,1.0,11165.0,11165,36.4,36.4,1.0,15.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,11165.0,1,1,2,1,0,1,5.261340206,19.5
327,327.0,1.021941545,276.0,431,0.8,1.3,10.42982107,2.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,276.0,2,0,0,1,1,0,5.261340206,18.3
545,545.0,1.021941545,8740.0,8740,16.0,16.0,7.1,11.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,8740.0,0,1,0,1,0,0,3.4,84.4
438,499.0,1.14,6578.0,7231,15.0,16.5,6.3,10.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,6578.0,0,1,0,1,1,1,5.261340206,32.0
105,105.0,1.0,220.0,220,2.1,2.1,10.42982107,8.0,608.9672897,29.0,621.5263158,123.0,40.0,6.0,0.0,0,1,0,2,0,1,5.261340206,9.5
6,6.0,1.021941545,29.0,29,4.8,4.8,10.42982107,0.25,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,29.0,0,1,2,1,1,2,5.261340206,0.0
2650,2648.0,1.021941545,40581.0,40581,15.3,15.3,2.3,21.0,1110.0,4514.0,621.5263158,12432.0,19684.0,372.0342857,0.0,1,1,0,1,1,0,5.261340206,12.5
235,251.0,1.07,2024.0,2024,8.6,8.6,2.4,7.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2024.0,0,0,0,2,0,0,14.0,0.0
74,74.0,1.021941545,2929.0,2929,39.6,39.6,1.5,8.5,376.0,963.0,341.0,947.0,75.0,227.0,0.0,0,1,3,2,1,1,1.5,0.0
34,33.0,0.97,165.0,183,4.9,5.4,5.7,2.0,608.9672897,961.5682819,621.5263158,3261.750943,37.0,372.0342857,128.0,0,0,0,1,1,1,2.0,29.4
860,860.0,1.0,2074.0,2074,2.4,2.4,35.8,6.0,608.9672897,60.0,621.5263158,1826.0,97.0,372.0342857,91.0,1,1,1,0,1,0,5.261340206,4.7
397,445.0,1.12,1101.0,1101,2.8,2.8,10.42982107,6.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1101.0,0,1,3,1,1,0,5.261340206,0.0
960,960.0,1.0,9261.0,9261,9.6,9.6,8.1,7.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,9261.0,0,1,2,1,0,0,5.261340206,17.7
140,174.0,1.24,10212.0,13528,72.9,96.6,1.3,8.0,842.0,3358.0,621.5263158,4057.0,1171.996516,117.0,0.0,1,0,0,1,1,1,13.0,14.3
840,798.0,0.95,5316.463277000001,851,15.99293785,1.0,10.42982107,3.5,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,1,1,3,2,1,1,5.261340206,17.9
252,302.0,1.2,5490.0,5490,21.8,21.8,10.42982107,29.0,744.0,855.0,1057.0,1916.0,734.0,184.0,0.0,0,1,0,0,1,0,5.261340206,23.8
331,331.0,1.0,4172.0,4172,12.6,12.6,1.1,33.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,4172.0,1,1,2,2,1,0,9.0,0.0
124,124.0,1.021941545,3639.0,3639,29.3,29.3,1.1,9.0,806.0,875.0,621.5263158,989.0,726.0,243.0,0.0,0,0,0,1,0,1,12.0,40.3
332,332.0,1.021941545,1904.0,2975,5.7,9.0,10.42982107,4.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1904.0,0,0,3,0,1,0,5.261340206,3.0
65,65.0,1.021941545,527.0,527,8.1,8.1,10.42982107,2.5,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,527.0,0,1,2,2,1,2,5.261340206,15.4
121,121.0,1.0,2706.0,2706,22.4,22.4,0.9,9.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2706.0,0,1,2,1,0,0,5.261340206,16.5
455,455.0,1.0,9301.0,9301,20.4,20.4,2.0,14.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,9301.0,0,1,2,1,1,0,5.261340206,46.2
848,822.0,0.97,575.0,730,0.7,0.9,106.0,2.0,75.0,100.0,27.0,311.0,54.0,8.0,0.0,0,0,3,1,1,1,2.2,23.6
73,88.0,1.2,340.0,340,4.7,4.7,10.42982107,12.0,43.0,35.0,34.0,102.0,102.0,372.0342857,0.0,0,1,0,0,1,0,5.261340206,13.7
86,85.0,0.99,5316.463277000001,1491,15.99293785,17.3,10.42982107,3.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,0,0,0,0,1,1,5.261340206,558.1
234,234.0,1.021941545,5103.0,5103,21.8,21.8,2.1,10.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,5103.0,0,1,2,1,1,0,5.261340206,4.3
125,125.0,1.0,694.0,694,5.6,5.6,5.2,6.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,694.0,0,1,2,1,0,0,5.261340206,0.0
3,3.0,1.021941545,40.0,40,13.3,13.3,3.0,0.5,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,40.0,0,1,0,1,1,0,5.261340206,0.0
1326,1406.0,1.06,14698.0,14938,11.1,11.3,53.0,1.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,1,1,0,1,1,1,19.8,0.8
746,746.0,1.021941545,3900.0,5175,5.2,6.9,29.8,5.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3900.0,0,1,3,1,1,1,2.5,4.0
1185,1185.0,1.0,3822.0,3822,3.2,3.2,8.5,7.0,231.0,961.5682819,621.5263158,3402.0,119.0,372.0342857,70.0,1,1,1,1,1,0,7.0,3.4
243,243.0,1.021941545,848.0,1325,3.5,5.5,10.42982107,3.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,848.0,0,0,3,2,1,0,5.261340206,4.1
143,134.0,0.94,5506.0,5506,38.5,38.5,0.9,9.0,130.0,294.0,349.0,2318.0,1171.996516,581.0,1834.0,0,1,1,0,1,0,5.261340206,14.0
12,12.0,1.021941545,110.0,110,9.2,9.2,10.42982107,1.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,110.0,0,1,2,1,1,2,5.261340206,166.7
408,408.0,1.0,1820.0,1820,4.5,4.5,16.3,5.0,570.0,961.5682819,621.5263158,268.0,128.0,372.0342857,854.0,0,1,1,0,1,0,5.261340206,61.3
4181,4181.0,1.021941545,126133.0,126133,30.2,30.2,10.42982107,15.0,608.9672897,3503.0,621.5263158,63852.0,37335.0,372.0342857,0.0,0,1,0,1,1,1,5.261340206,15.5
511,511.0,1.021941545,1808.0,2825,3.5,5.5,10.42982107,3.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1808.0,0,0,0,1,1,0,5.261340206,11.7
287,287.0,1.0,2284.0,2538,8.0,8.8,3.8,7.0,608.9672897,961.5682819,621.5263158,3261.750943,703.0,372.0342857,1581.0,1,1,0,1,1,1,6.0,7.0
108,85.0,0.79,707.0,3958,6.5,36.6,2.3,6.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,707.0,1,1,0,1,1,0,5.261340206,0.0
46,46.0,1.021941545,150.0,172,3.3,3.7,9.2,1.0,10.0,4.0,22.0,72.0,40.0,2.0,2853.3091719999998,1,1,3,2,1,0,5.261340206,0.0
339,407.0,1.2,3622.0,3622,10.7,10.7,10.42982107,12.0,420.0,257.0,277.0,1882.0,771.0,15.0,0.0,0,1,0,0,1,0,5.261340206,53.1
117,117.0,1.0,846.0,846,7.2,7.2,3.9,10.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,846.0,0,1,2,2,1,0,3.0,8.5
254,254.0,1.0,1550.0,1550,6.1,6.1,7.3,5.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1550.0,0,1,2,1,0,0,5.261340206,7.9
734,756.0,1.03,3571.0,3571,4.9,4.9,26.2,7.0,608.9672897,577.0,621.5263158,1868.0,731.0,38.0,0.0,0,1,0,2,0,1,5.261340206,17.7
1082,1082.0,1.0,11581.0,11581,10.7,10.7,6.1,16.0,1042.0,1068.0,621.5263158,7139.0,1521.0,372.0342857,0.0,1,1,1,0,0,0,5.3,23.1
119,112.0,0.94,5316.463277000001,1073,15.99293785,9.0,4.6,13.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,2,0,0,1,1,1,5.261340206,0.0
211,211.0,1.021941545,3566.0,3566,16.9,16.9,10.42982107,13.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3566.0,0,1,3,2,1,0,5.261340206,19.0
934,934.0,1.0,5236.0,5236,5.6,5.6,10.4,10.0,350.0,191.0,621.5263158,2991.0,1635.0,42.0,27.0,1,1,1,0,1,0,4.7,2.1
133,133.0,1.021941545,1609.0,1609,12.1,12.1,10.42982107,6.2,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1609.0,1,1,2,2,1,2,5.261340206,22.6
778,895.0,1.15,780.0,780,1.0,1.0,55.6,7.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,780.0,1,1,3,2,0,1,5.261340206,0.0
74,74.0,1.021941545,3995.0,3995,54.0,54.0,0.5,14.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3995.0,1,1,3,1,0,0,5.261340206,13.5
382,382.0,1.021941545,632.0,988,1.7,2.6,10.42982107,5.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,632.0,1,1,3,2,1,0,5.261340206,2.6
2550,2550.0,1.0,34947.0,34947,13.7,13.7,10.1,18.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,34947.0,1,1,2,1,0,0,5.8,16.5
176,188.0,1.07,5484.0,5484,31.2,31.2,2.0,9.0,27.0,74.0,621.5263158,4391.0,1171.996516,496.0,496.0,1,1,3,1,1,0,5.261340206,0.0
250,250.0,1.021941545,5971.0,5971,23.9,23.9,1.4,12.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,5971.0,0,1,2,1,0,0,5.261340206,8.0
182,182.0,1.021941545,4304.0,4304,23.6,23.6,3.8,12.0,149.0,961.5682819,975.0,1772.0,271.0,688.0,449.0,1,1,0,1,0,1,2.6,0.0
100,100.0,1.021941545,1572.0,1572,15.7,15.7,4.1,3.5,608.9672897,54.0,417.0,384.0,449.0,372.0342857,1.0,1,1,2,2,1,1,5.261340206,0.0
